"x","y"
807987.6,9640144
807988.6,9640144
807989.6,9640144
807990.6,9640144
807991.6,9640144
807992.6,9640144
807993.6,9640144
807994.6,9640144
807995.6,9640144
807996.6,9640144
807997.6,9640144
807998.6,9640144
807999.6,9640144
808000.6,9640144
808001.6,9640144
808002.6,9640144
808003.6,9640144
808004.6,9640144
808005.6,9640144
808006.6,9640144
808007.6,9640144
808008.6,9640144
808009.6,9640144
808010.6,9640144
808011.6,9640144
808012.6,9640144
808013.6,9640144
808014.6,9640144
808015.6,9640144
808016.6,9640144
808017.6,9640144
808018.6,9640144
808019.6,9640144
808020.6,9640144
808021.6,9640144
808022.6,9640144
808023.6,9640144
808024.6,9640144
808025.6,9640144
808026.6,9640144
808027.6,9640144
808028.6,9640144
808029.6,9640144
808030.6,9640144
808031.6,9640144
808032.6,9640144
808033.6,9640144
808034.6,9640144
808035.6,9640144
808036.6,9640144
808037.6,9640144
808038.6,9640144
808039.6,9640144
808040.6,9640144
808041.6,9640144
808042.6,9640144
808043.6,9640144
808044.6,9640144
808045.6,9640144
808046.6,9640144
808047.6,9640144
808048.6,9640144
808049.6,9640144
808050.6,9640144
808051.6,9640144
808052.6,9640144
808053.6,9640144
808054.6,9640144
808055.6,9640144
808056.6,9640144
808057.6,9640144
808058.6,9640144
808059.6,9640144
808060.6,9640144
808061.6,9640144
808062.6,9640144
808063.6,9640144
808064.6,9640144
808065.6,9640144
808066.6,9640144
808067.6,9640144
808068.6,9640144
808069.6,9640144
808070.6,9640144
808071.6,9640144
808072.6,9640144
808073.6,9640144
808074.6,9640144
808075.6,9640144
808076.6,9640144
808077.6,9640144
808078.6,9640144
808079.6,9640144
808080.6,9640144
808081.6,9640144
808082.6,9640144
808083.6,9640144
808084.6,9640144
808085.6,9640144
808086.6,9640144
808087.6,9640144
808088.6,9640144
808089.6,9640144
808090.6,9640144
808091.6,9640144
808092.6,9640144
808093.6,9640144
808094.6,9640144
808095.6,9640144
808096.6,9640144
808097.6,9640144
808098.6,9640144
808099.6,9640144
808100.6,9640144
808101.6,9640144
808102.6,9640144
808103.6,9640144
808104.6,9640144
808105.6,9640144
808106.6,9640144
808107.6,9640144
808108.6,9640144
808109.6,9640144
808110.6,9640144
808111.6,9640144
808112.6,9640144
808113.6,9640144
808114.6,9640144
808115.6,9640144
808116.6,9640144
808117.6,9640144
808118.6,9640144
808119.6,9640144
808120.6,9640144
808121.6,9640144
808122.6,9640144
808123.6,9640144
808124.6,9640144
808125.6,9640144
808126.6,9640144
808127.6,9640144
808128.6,9640144
808129.6,9640144
808130.6,9640144
808131.6,9640144
808132.6,9640144
808133.6,9640144
808134.6,9640144
808135.6,9640144
808136.6,9640144
808137.6,9640144
808138.6,9640144
808139.6,9640144
808140.6,9640144
808141.6,9640144
808142.6,9640144
808143.6,9640144
808144.6,9640144
808145.6,9640144
808146.6,9640144
808147.6,9640144
808148.6,9640144
808149.6,9640144
808150.6,9640144
808151.6,9640144
808152.6,9640144
808153.6,9640144
808154.6,9640144
808155.6,9640144
808156.6,9640144
808157.6,9640144
808158.6,9640144
808159.6,9640144
808160.6,9640144
808161.6,9640144
808162.6,9640144
808163.6,9640144
808164.6,9640144
808165.6,9640144
808166.6,9640144
808167.6,9640144
807827.6,9640142
807828.6,9640142
807829.6,9640142
807830.6,9640142
807831.6,9640142
807832.6,9640142
807833.6,9640142
807834.6,9640142
807835.6,9640142
807836.6,9640142
807837.6,9640142
807838.6,9640142
807839.6,9640142
807840.6,9640142
807841.6,9640142
807842.6,9640142
807843.6,9640142
807844.6,9640142
807845.6,9640142
807846.6,9640142
807847.6,9640142
807848.6,9640142
807849.6,9640142
807850.6,9640142
807851.6,9640142
807852.6,9640142
807853.6,9640142
807854.6,9640142
807855.6,9640142
807856.6,9640142
807857.6,9640142
807858.6,9640142
807859.6,9640142
807860.6,9640142
807861.6,9640142
807862.6,9640142
807863.6,9640142
807864.6,9640142
807865.6,9640142
807866.6,9640142
807867.6,9640142
807868.6,9640142
807869.6,9640142
807870.6,9640142
807871.6,9640142
807872.6,9640142
807873.6,9640142
807874.6,9640142
807875.6,9640142
807876.6,9640142
807877.6,9640142
807878.6,9640142
807879.6,9640142
807880.6,9640142
807881.6,9640142
807882.6,9640142
807883.6,9640142
807884.6,9640142
807885.6,9640142
807886.6,9640142
807887.6,9640142
807888.6,9640142
807889.6,9640142
807890.6,9640142
807891.6,9640142
807892.6,9640142
807893.6,9640142
807894.6,9640142
807895.6,9640142
807896.6,9640142
807897.6,9640142
807898.6,9640142
807899.6,9640142
807900.6,9640142
807901.6,9640142
807902.6,9640142
807903.6,9640142
807904.6,9640142
807905.6,9640142
807906.6,9640142
807907.6,9640142
807908.6,9640142
807909.6,9640142
807910.6,9640142
807911.6,9640142
807912.6,9640142
807913.6,9640142
807914.6,9640142
807915.6,9640142
807916.6,9640142
807917.6,9640142
807918.6,9640142
807919.6,9640142
807920.6,9640142
807921.6,9640142
807922.6,9640142
807923.6,9640142
807924.6,9640142
807925.6,9640142
807926.6,9640142
807927.6,9640142
807928.6,9640142
807929.6,9640142
807930.6,9640142
807931.6,9640142
807932.6,9640142
807933.6,9640142
807934.6,9640142
807935.6,9640142
807936.6,9640142
807937.6,9640142
807938.6,9640142
807939.6,9640142
807940.6,9640142
807941.6,9640142
807942.6,9640142
807943.6,9640142
807944.6,9640142
807945.6,9640142
807946.6,9640142
807947.6,9640142
807948.6,9640142
807949.6,9640142
807950.6,9640142
807951.6,9640142
807952.6,9640142
807953.6,9640142
807954.6,9640142
807955.6,9640142
807956.6,9640142
807957.6,9640142
807958.6,9640142
807959.6,9640142
807960.6,9640142
807961.6,9640142
807962.6,9640142
807963.6,9640142
807964.6,9640142
807965.6,9640142
807966.6,9640142
807967.6,9640142
807968.6,9640142
807969.6,9640142
807970.6,9640142
807971.6,9640142
807972.6,9640142
807973.6,9640142
807974.6,9640142
807975.6,9640142
807976.6,9640142
807977.6,9640142
807978.6,9640142
807979.6,9640142
807980.6,9640142
807981.6,9640142
807982.6,9640142
807983.6,9640142
807984.6,9640142
807985.6,9640142
807986.6,9640142
807987.6,9640142
807988.6,9640142
807989.6,9640142
807990.6,9640142
807991.6,9640142
807992.6,9640142
807993.6,9640142
807994.6,9640142
807995.6,9640142
807996.6,9640142
807997.6,9640142
807998.6,9640142
807999.6,9640142
808000.6,9640142
808001.6,9640142
808002.6,9640142
808003.6,9640142
808004.6,9640142
808005.6,9640142
808006.6,9640142
808007.6,9640142
808008.6,9640142
808009.6,9640142
808010.6,9640142
808011.6,9640142
808012.6,9640142
808013.6,9640142
808014.6,9640142
808015.6,9640142
808016.6,9640142
808017.6,9640142
808018.6,9640142
808019.6,9640142
808020.6,9640142
808021.6,9640142
808022.6,9640142
808023.6,9640142
808024.6,9640142
808025.6,9640142
808026.6,9640142
808027.6,9640142
808028.6,9640142
808029.6,9640142
808030.6,9640142
808031.6,9640142
808032.6,9640142
808033.6,9640142
808034.6,9640142
808035.6,9640142
808036.6,9640142
808037.6,9640142
808038.6,9640142
808039.6,9640142
808040.6,9640142
808041.6,9640142
808042.6,9640142
808043.6,9640142
808044.6,9640142
808045.6,9640142
808046.6,9640142
808047.6,9640142
808048.6,9640142
808049.6,9640142
808050.6,9640142
808051.6,9640142
808052.6,9640142
808053.6,9640142
808054.6,9640142
808055.6,9640142
808056.6,9640142
808057.6,9640142
808058.6,9640142
808059.6,9640142
808060.6,9640142
808061.6,9640142
808062.6,9640142
808063.6,9640142
808064.6,9640142
808065.6,9640142
808066.6,9640142
808067.6,9640142
808068.6,9640142
808069.6,9640142
808070.6,9640142
808071.6,9640142
808072.6,9640142
808073.6,9640142
808074.6,9640142
808075.6,9640142
808076.6,9640142
808077.6,9640142
808078.6,9640142
808079.6,9640142
808080.6,9640142
808081.6,9640142
808082.6,9640142
808083.6,9640142
808084.6,9640142
808085.6,9640142
808086.6,9640142
808087.6,9640142
808088.6,9640142
808089.6,9640142
808090.6,9640142
808091.6,9640142
808092.6,9640142
808093.6,9640142
808094.6,9640142
808095.6,9640142
808096.6,9640142
808097.6,9640142
808098.6,9640142
808099.6,9640142
808100.6,9640142
808101.6,9640142
808102.6,9640142
808103.6,9640142
808104.6,9640142
808105.6,9640142
808106.6,9640142
808107.6,9640142
808108.6,9640142
808109.6,9640142
808110.6,9640142
808111.6,9640142
808112.6,9640142
808113.6,9640142
808114.6,9640142
808115.6,9640142
808116.6,9640142
808117.6,9640142
808118.6,9640142
808119.6,9640142
808120.6,9640142
808121.6,9640142
808122.6,9640142
808123.6,9640142
808124.6,9640142
808125.6,9640142
808126.6,9640142
808127.6,9640142
808128.6,9640142
808129.6,9640142
808130.6,9640142
808131.6,9640142
808132.6,9640142
808133.6,9640142
808134.6,9640142
808135.6,9640142
808136.6,9640142
808137.6,9640142
808138.6,9640142
808139.6,9640142
808140.6,9640142
808141.6,9640142
808142.6,9640142
808143.6,9640142
808144.6,9640142
808145.6,9640142
808146.6,9640142
808147.6,9640142
808148.6,9640142
808149.6,9640142
808150.6,9640142
808151.6,9640142
808152.6,9640142
808153.6,9640142
808154.6,9640142
808155.6,9640142
808156.6,9640142
808157.6,9640142
808158.6,9640142
808159.6,9640142
808160.6,9640142
808161.6,9640142
808162.6,9640142
808163.6,9640142
808164.6,9640142
808165.6,9640142
808166.6,9640142
808167.6,9640142
808168.6,9640142
808169.6,9640142
807828.6,9640142
807829.6,9640142
807830.6,9640142
807831.6,9640142
807832.6,9640142
807833.6,9640142
807834.6,9640142
807835.6,9640142
807836.6,9640142
807837.6,9640142
807838.6,9640142
807839.6,9640142
807840.6,9640142
807841.6,9640142
807842.6,9640142
807843.6,9640142
807844.6,9640142
807845.6,9640142
807846.6,9640142
807847.6,9640142
807848.6,9640142
807849.6,9640142
807850.6,9640142
807851.6,9640142
807852.6,9640142
807853.6,9640142
807854.6,9640142
807855.6,9640142
807856.6,9640142
807857.6,9640142
807858.6,9640142
807859.6,9640142
807860.6,9640142
807861.6,9640142
807862.6,9640142
807863.6,9640142
807864.6,9640142
807865.6,9640142
807866.6,9640142
807867.6,9640142
807868.6,9640142
807869.6,9640142
807870.6,9640142
807871.6,9640142
807872.6,9640142
807873.6,9640142
807874.6,9640142
807875.6,9640142
807876.6,9640142
807877.6,9640142
807878.6,9640142
807879.6,9640142
807880.6,9640142
807881.6,9640142
807882.6,9640142
807883.6,9640142
807884.6,9640142
807885.6,9640142
807886.6,9640142
807887.6,9640142
807888.6,9640142
807889.6,9640142
807890.6,9640142
807891.6,9640142
807892.6,9640142
807893.6,9640142
807894.6,9640142
807895.6,9640142
807896.6,9640142
807897.6,9640142
807898.6,9640142
807899.6,9640142
807900.6,9640142
807901.6,9640142
807902.6,9640142
807903.6,9640142
807904.6,9640142
807905.6,9640142
807906.6,9640142
807907.6,9640142
807908.6,9640142
807909.6,9640142
807910.6,9640142
807911.6,9640142
807912.6,9640142
807913.6,9640142
807914.6,9640142
807915.6,9640142
807916.6,9640142
807917.6,9640142
807918.6,9640142
807919.6,9640142
807920.6,9640142
807921.6,9640142
807922.6,9640142
807923.6,9640142
807924.6,9640142
807925.6,9640142
807926.6,9640142
807927.6,9640142
807928.6,9640142
807929.6,9640142
807930.6,9640142
807931.6,9640142
807932.6,9640142
807933.6,9640142
807934.6,9640142
807935.6,9640142
807936.6,9640142
807937.6,9640142
807938.6,9640142
807939.6,9640142
807940.6,9640142
807941.6,9640142
807942.6,9640142
807943.6,9640142
807944.6,9640142
807945.6,9640142
807946.6,9640142
807947.6,9640142
807948.6,9640142
807949.6,9640142
807950.6,9640142
807951.6,9640142
807952.6,9640142
807953.6,9640142
807954.6,9640142
807955.6,9640142
807956.6,9640142
807957.6,9640142
807958.6,9640142
807959.6,9640142
807960.6,9640142
807961.6,9640142
807962.6,9640142
807963.6,9640142
807964.6,9640142
807965.6,9640142
807966.6,9640142
807967.6,9640142
807968.6,9640142
807969.6,9640142
807970.6,9640142
807971.6,9640142
807972.6,9640142
807973.6,9640142
807974.6,9640142
807975.6,9640142
807976.6,9640142
807977.6,9640142
807978.6,9640142
807979.6,9640142
807980.6,9640142
807981.6,9640142
807982.6,9640142
807983.6,9640142
807984.6,9640142
807985.6,9640142
807986.6,9640142
807987.6,9640142
807988.6,9640142
807989.6,9640142
807990.6,9640142
807991.6,9640142
807992.6,9640142
807993.6,9640142
807994.6,9640142
807995.6,9640142
807996.6,9640142
807997.6,9640142
807998.6,9640142
807999.6,9640142
808000.6,9640142
808001.6,9640142
808002.6,9640142
808003.6,9640142
808004.6,9640142
808005.6,9640142
808006.6,9640142
808007.6,9640142
808008.6,9640142
808009.6,9640142
808010.6,9640142
808011.6,9640142
808012.6,9640142
808013.6,9640142
808014.6,9640142
808015.6,9640142
808016.6,9640142
808017.6,9640142
808018.6,9640142
808019.6,9640142
808020.6,9640142
808021.6,9640142
808022.6,9640142
808023.6,9640142
808024.6,9640142
808025.6,9640142
808026.6,9640142
808027.6,9640142
808028.6,9640142
808029.6,9640142
808030.6,9640142
808031.6,9640142
808032.6,9640142
808033.6,9640142
808034.6,9640142
808035.6,9640142
808036.6,9640142
808037.6,9640142
808038.6,9640142
808039.6,9640142
808040.6,9640142
808041.6,9640142
808042.6,9640142
808043.6,9640142
808044.6,9640142
808045.6,9640142
808046.6,9640142
808047.6,9640142
808048.6,9640142
808049.6,9640142
808050.6,9640142
808051.6,9640142
808052.6,9640142
808053.6,9640142
808054.6,9640142
808055.6,9640142
808056.6,9640142
808057.6,9640142
808058.6,9640142
808059.6,9640142
808060.6,9640142
808061.6,9640142
808062.6,9640142
808063.6,9640142
808064.6,9640142
808065.6,9640142
808066.6,9640142
808067.6,9640142
808068.6,9640142
808069.6,9640142
808070.6,9640142
808071.6,9640142
808072.6,9640142
808073.6,9640142
808074.6,9640142
808075.6,9640142
808076.6,9640142
808077.6,9640142
808078.6,9640142
808079.6,9640142
808080.6,9640142
808081.6,9640142
808082.6,9640142
808083.6,9640142
808084.6,9640142
808085.6,9640142
808086.6,9640142
808087.6,9640142
808088.6,9640142
808089.6,9640142
808090.6,9640142
808091.6,9640142
808092.6,9640142
808093.6,9640142
808094.6,9640142
808095.6,9640142
808096.6,9640142
808097.6,9640142
808098.6,9640142
808099.6,9640142
808100.6,9640142
808101.6,9640142
808102.6,9640142
808103.6,9640142
808104.6,9640142
808105.6,9640142
808106.6,9640142
808107.6,9640142
808108.6,9640142
808109.6,9640142
808110.6,9640142
808111.6,9640142
808112.6,9640142
808113.6,9640142
808114.6,9640142
808115.6,9640142
808116.6,9640142
808117.6,9640142
808118.6,9640142
808119.6,9640142
808120.6,9640142
808121.6,9640142
808122.6,9640142
808123.6,9640142
808124.6,9640142
808125.6,9640142
808126.6,9640142
808127.6,9640142
808128.6,9640142
808129.6,9640142
808130.6,9640142
808131.6,9640142
808132.6,9640142
808133.6,9640142
808134.6,9640142
808135.6,9640142
808136.6,9640142
808137.6,9640142
808138.6,9640142
808139.6,9640142
808140.6,9640142
808141.6,9640142
808142.6,9640142
808143.6,9640142
808144.6,9640142
808145.6,9640142
808146.6,9640142
808147.6,9640142
808148.6,9640142
808149.6,9640142
808150.6,9640142
808151.6,9640142
808152.6,9640142
808153.6,9640142
808154.6,9640142
808155.6,9640142
808156.6,9640142
808157.6,9640142
808158.6,9640142
808159.6,9640142
808160.6,9640142
808161.6,9640142
808162.6,9640142
808163.6,9640142
808164.6,9640142
808165.6,9640142
808166.6,9640142
808167.6,9640142
808168.6,9640142
808169.6,9640142
808170.6,9640142
807828.6,9640140
807829.6,9640140
807830.6,9640140
807831.6,9640140
807832.6,9640140
807833.6,9640140
807834.6,9640140
807835.6,9640140
807836.6,9640140
807837.6,9640140
807838.6,9640140
807839.6,9640140
807840.6,9640140
807841.6,9640140
807842.6,9640140
807843.6,9640140
807844.6,9640140
807845.6,9640140
807846.6,9640140
807847.6,9640140
807848.6,9640140
807849.6,9640140
807850.6,9640140
807851.6,9640140
807852.6,9640140
807853.6,9640140
807854.6,9640140
807855.6,9640140
807856.6,9640140
807857.6,9640140
807858.6,9640140
807859.6,9640140
807860.6,9640140
807861.6,9640140
807862.6,9640140
807863.6,9640140
807864.6,9640140
807865.6,9640140
807866.6,9640140
807867.6,9640140
807868.6,9640140
807869.6,9640140
807870.6,9640140
807871.6,9640140
807872.6,9640140
807873.6,9640140
807874.6,9640140
807875.6,9640140
807876.6,9640140
807877.6,9640140
807878.6,9640140
807879.6,9640140
807880.6,9640140
807881.6,9640140
807882.6,9640140
807883.6,9640140
807884.6,9640140
807885.6,9640140
807886.6,9640140
807887.6,9640140
807888.6,9640140
807889.6,9640140
807890.6,9640140
807891.6,9640140
807892.6,9640140
807893.6,9640140
807894.6,9640140
807895.6,9640140
807896.6,9640140
807897.6,9640140
807898.6,9640140
807899.6,9640140
807900.6,9640140
807901.6,9640140
807902.6,9640140
807903.6,9640140
807904.6,9640140
807905.6,9640140
807906.6,9640140
807907.6,9640140
807908.6,9640140
807909.6,9640140
807910.6,9640140
807911.6,9640140
807912.6,9640140
807913.6,9640140
807914.6,9640140
807915.6,9640140
807916.6,9640140
807917.6,9640140
807918.6,9640140
807919.6,9640140
807920.6,9640140
807921.6,9640140
807922.6,9640140
807923.6,9640140
807924.6,9640140
807925.6,9640140
807926.6,9640140
807927.6,9640140
807928.6,9640140
807929.6,9640140
807930.6,9640140
807931.6,9640140
807932.6,9640140
807933.6,9640140
807934.6,9640140
807935.6,9640140
807936.6,9640140
807937.6,9640140
807938.6,9640140
807939.6,9640140
807940.6,9640140
807941.6,9640140
807942.6,9640140
807943.6,9640140
807944.6,9640140
807945.6,9640140
807946.6,9640140
807947.6,9640140
807948.6,9640140
807949.6,9640140
807950.6,9640140
807951.6,9640140
807952.6,9640140
807953.6,9640140
807954.6,9640140
807955.6,9640140
807956.6,9640140
807957.6,9640140
807958.6,9640140
807959.6,9640140
807960.6,9640140
807961.6,9640140
807962.6,9640140
807963.6,9640140
807964.6,9640140
807965.6,9640140
807966.6,9640140
807967.6,9640140
807968.6,9640140
807969.6,9640140
807970.6,9640140
807971.6,9640140
807972.6,9640140
807973.6,9640140
807974.6,9640140
807975.6,9640140
807976.6,9640140
807977.6,9640140
807978.6,9640140
807979.6,9640140
807980.6,9640140
807981.6,9640140
807982.6,9640140
807983.6,9640140
807984.6,9640140
807985.6,9640140
807986.6,9640140
807987.6,9640140
807988.6,9640140
807989.6,9640140
807990.6,9640140
807991.6,9640140
807992.6,9640140
807993.6,9640140
807994.6,9640140
807995.6,9640140
807996.6,9640140
807997.6,9640140
807998.6,9640140
807999.6,9640140
808000.6,9640140
808001.6,9640140
808002.6,9640140
808003.6,9640140
808004.6,9640140
808005.6,9640140
808006.6,9640140
808007.6,9640140
808008.6,9640140
808009.6,9640140
808010.6,9640140
808011.6,9640140
808012.6,9640140
808013.6,9640140
808014.6,9640140
808015.6,9640140
808016.6,9640140
808017.6,9640140
808018.6,9640140
808019.6,9640140
808020.6,9640140
808021.6,9640140
808022.6,9640140
808023.6,9640140
808024.6,9640140
808025.6,9640140
808026.6,9640140
808027.6,9640140
808028.6,9640140
808029.6,9640140
808030.6,9640140
808031.6,9640140
808032.6,9640140
808033.6,9640140
808034.6,9640140
808035.6,9640140
808036.6,9640140
808037.6,9640140
808038.6,9640140
808039.6,9640140
808040.6,9640140
808041.6,9640140
808042.6,9640140
808043.6,9640140
808044.6,9640140
808045.6,9640140
808046.6,9640140
808047.6,9640140
808048.6,9640140
808049.6,9640140
808050.6,9640140
808051.6,9640140
808052.6,9640140
808053.6,9640140
808054.6,9640140
808055.6,9640140
808056.6,9640140
808057.6,9640140
808058.6,9640140
808059.6,9640140
808060.6,9640140
808061.6,9640140
808062.6,9640140
808063.6,9640140
808064.6,9640140
808065.6,9640140
808066.6,9640140
808067.6,9640140
808068.6,9640140
808069.6,9640140
808070.6,9640140
808071.6,9640140
808072.6,9640140
808073.6,9640140
808074.6,9640140
808075.6,9640140
808076.6,9640140
808077.6,9640140
808078.6,9640140
808079.6,9640140
808080.6,9640140
808081.6,9640140
808082.6,9640140
808083.6,9640140
808084.6,9640140
808085.6,9640140
808086.6,9640140
808087.6,9640140
808088.6,9640140
808089.6,9640140
808090.6,9640140
808091.6,9640140
808092.6,9640140
808093.6,9640140
808094.6,9640140
808095.6,9640140
808096.6,9640140
808097.6,9640140
808098.6,9640140
808099.6,9640140
808100.6,9640140
808101.6,9640140
808102.6,9640140
808103.6,9640140
808104.6,9640140
808105.6,9640140
808106.6,9640140
808107.6,9640140
808108.6,9640140
808109.6,9640140
808110.6,9640140
808111.6,9640140
808112.6,9640140
808113.6,9640140
808114.6,9640140
808115.6,9640140
808116.6,9640140
808117.6,9640140
808118.6,9640140
808119.6,9640140
808120.6,9640140
808121.6,9640140
808122.6,9640140
808123.6,9640140
808124.6,9640140
808125.6,9640140
808126.6,9640140
808127.6,9640140
808128.6,9640140
808129.6,9640140
808130.6,9640140
808131.6,9640140
808132.6,9640140
808133.6,9640140
808134.6,9640140
808135.6,9640140
808136.6,9640140
808137.6,9640140
808138.6,9640140
808139.6,9640140
808140.6,9640140
808141.6,9640140
808142.6,9640140
808143.6,9640140
808144.6,9640140
808145.6,9640140
808146.6,9640140
808147.6,9640140
808148.6,9640140
808149.6,9640140
808150.6,9640140
808151.6,9640140
808152.6,9640140
808153.6,9640140
808154.6,9640140
808155.6,9640140
808156.6,9640140
808157.6,9640140
808158.6,9640140
808159.6,9640140
808160.6,9640140
808161.6,9640140
808162.6,9640140
808163.6,9640140
808164.6,9640140
808165.6,9640140
808166.6,9640140
808167.6,9640140
808168.6,9640140
808169.6,9640140
808170.6,9640140
808171.6,9640140
807828.6,9640140
807829.6,9640140
807830.6,9640140
807831.6,9640140
807832.6,9640140
807833.6,9640140
807834.6,9640140
807835.6,9640140
807836.6,9640140
807837.6,9640140
807838.6,9640140
807839.6,9640140
807840.6,9640140
807841.6,9640140
807842.6,9640140
807843.6,9640140
807844.6,9640140
807845.6,9640140
807846.6,9640140
807847.6,9640140
807848.6,9640140
807849.6,9640140
807850.6,9640140
807851.6,9640140
807852.6,9640140
807853.6,9640140
807854.6,9640140
807855.6,9640140
807856.6,9640140
807857.6,9640140
807858.6,9640140
807859.6,9640140
807860.6,9640140
807861.6,9640140
807862.6,9640140
807863.6,9640140
807864.6,9640140
807865.6,9640140
807866.6,9640140
807867.6,9640140
807868.6,9640140
807869.6,9640140
807870.6,9640140
807871.6,9640140
807872.6,9640140
807873.6,9640140
807874.6,9640140
807875.6,9640140
807876.6,9640140
807877.6,9640140
807878.6,9640140
807879.6,9640140
807880.6,9640140
807881.6,9640140
807882.6,9640140
807883.6,9640140
807884.6,9640140
807885.6,9640140
807886.6,9640140
807887.6,9640140
807888.6,9640140
807889.6,9640140
807890.6,9640140
807891.6,9640140
807892.6,9640140
807893.6,9640140
807894.6,9640140
807895.6,9640140
807896.6,9640140
807897.6,9640140
807898.6,9640140
807899.6,9640140
807900.6,9640140
807901.6,9640140
807902.6,9640140
807903.6,9640140
807904.6,9640140
807905.6,9640140
807906.6,9640140
807907.6,9640140
807908.6,9640140
807909.6,9640140
807910.6,9640140
807911.6,9640140
807912.6,9640140
807913.6,9640140
807914.6,9640140
807915.6,9640140
807916.6,9640140
807917.6,9640140
807918.6,9640140
807919.6,9640140
807920.6,9640140
807921.6,9640140
807922.6,9640140
807923.6,9640140
807924.6,9640140
807925.6,9640140
807926.6,9640140
807927.6,9640140
807928.6,9640140
807929.6,9640140
807930.6,9640140
807931.6,9640140
807932.6,9640140
807933.6,9640140
807934.6,9640140
807935.6,9640140
807936.6,9640140
807937.6,9640140
807938.6,9640140
807939.6,9640140
807940.6,9640140
807941.6,9640140
807942.6,9640140
807943.6,9640140
807944.6,9640140
807945.6,9640140
807946.6,9640140
807947.6,9640140
807948.6,9640140
807949.6,9640140
807950.6,9640140
807951.6,9640140
807952.6,9640140
807953.6,9640140
807954.6,9640140
807955.6,9640140
807956.6,9640140
807957.6,9640140
807958.6,9640140
807959.6,9640140
807960.6,9640140
807961.6,9640140
807962.6,9640140
807963.6,9640140
807964.6,9640140
807965.6,9640140
807966.6,9640140
807967.6,9640140
807968.6,9640140
807969.6,9640140
807970.6,9640140
807971.6,9640140
807972.6,9640140
807973.6,9640140
807974.6,9640140
807975.6,9640140
807976.6,9640140
807977.6,9640140
807978.6,9640140
807979.6,9640140
807980.6,9640140
807981.6,9640140
807982.6,9640140
807983.6,9640140
807984.6,9640140
807985.6,9640140
807986.6,9640140
807987.6,9640140
807988.6,9640140
807989.6,9640140
807990.6,9640140
807991.6,9640140
807992.6,9640140
807993.6,9640140
807994.6,9640140
807995.6,9640140
807996.6,9640140
807997.6,9640140
807998.6,9640140
807999.6,9640140
808000.6,9640140
808001.6,9640140
808002.6,9640140
808003.6,9640140
808004.6,9640140
808005.6,9640140
808006.6,9640140
808007.6,9640140
808008.6,9640140
808009.6,9640140
808010.6,9640140
808011.6,9640140
808012.6,9640140
808013.6,9640140
808014.6,9640140
808015.6,9640140
808016.6,9640140
808017.6,9640140
808018.6,9640140
808019.6,9640140
808020.6,9640140
808021.6,9640140
808022.6,9640140
808023.6,9640140
808024.6,9640140
808025.6,9640140
808026.6,9640140
808027.6,9640140
808028.6,9640140
808029.6,9640140
808030.6,9640140
808031.6,9640140
808032.6,9640140
808033.6,9640140
808034.6,9640140
808035.6,9640140
808036.6,9640140
808037.6,9640140
808038.6,9640140
808039.6,9640140
808040.6,9640140
808041.6,9640140
808042.6,9640140
808043.6,9640140
808044.6,9640140
808045.6,9640140
808046.6,9640140
808047.6,9640140
808048.6,9640140
808049.6,9640140
808050.6,9640140
808051.6,9640140
808052.6,9640140
808053.6,9640140
808054.6,9640140
808055.6,9640140
808056.6,9640140
808057.6,9640140
808058.6,9640140
808059.6,9640140
808060.6,9640140
808061.6,9640140
808062.6,9640140
808063.6,9640140
808064.6,9640140
808065.6,9640140
808066.6,9640140
808067.6,9640140
808068.6,9640140
808069.6,9640140
808070.6,9640140
808071.6,9640140
808072.6,9640140
808073.6,9640140
808074.6,9640140
808075.6,9640140
808076.6,9640140
808077.6,9640140
808078.6,9640140
808079.6,9640140
808080.6,9640140
808081.6,9640140
808082.6,9640140
808083.6,9640140
808084.6,9640140
808085.6,9640140
808086.6,9640140
808087.6,9640140
808088.6,9640140
808089.6,9640140
808090.6,9640140
808091.6,9640140
808092.6,9640140
808093.6,9640140
808094.6,9640140
808095.6,9640140
808096.6,9640140
808097.6,9640140
808098.6,9640140
808099.6,9640140
808100.6,9640140
808101.6,9640140
808102.6,9640140
808103.6,9640140
808104.6,9640140
808105.6,9640140
808106.6,9640140
808107.6,9640140
808108.6,9640140
808109.6,9640140
808110.6,9640140
808111.6,9640140
808112.6,9640140
808113.6,9640140
808114.6,9640140
808115.6,9640140
808116.6,9640140
808117.6,9640140
808118.6,9640140
808119.6,9640140
808120.6,9640140
808121.6,9640140
808122.6,9640140
808123.6,9640140
808124.6,9640140
808125.6,9640140
808126.6,9640140
808127.6,9640140
808128.6,9640140
808129.6,9640140
808130.6,9640140
808131.6,9640140
808132.6,9640140
808133.6,9640140
808134.6,9640140
808135.6,9640140
808136.6,9640140
808137.6,9640140
808138.6,9640140
808139.6,9640140
808140.6,9640140
808141.6,9640140
808142.6,9640140
808143.6,9640140
808144.6,9640140
808145.6,9640140
808146.6,9640140
808147.6,9640140
808148.6,9640140
808149.6,9640140
808150.6,9640140
808151.6,9640140
808152.6,9640140
808153.6,9640140
808154.6,9640140
808155.6,9640140
808156.6,9640140
808157.6,9640140
808158.6,9640140
808159.6,9640140
808160.6,9640140
808161.6,9640140
808162.6,9640140
808163.6,9640140
808164.6,9640140
808165.6,9640140
808166.6,9640140
808167.6,9640140
808168.6,9640140
808169.6,9640140
808170.6,9640140
